,0,1
2740,4.840872339970969e-06,6.303650809035781e-06
2741,5.396447365080396e-06,7.071041560905573e-06
2742,6.270859035361932e-06,7.592061109029881e-06
2743,7.268410216375111e-06,7.853661557650931e-06
2744,8.046721486631712e-06,7.863920170080972e-06
2745,8.266819847545584e-06,7.635870024453786e-06
2746,7.752328625423623e-06,7.182016969892723e-06
2747,6.584197691235397e-06,6.528458595935502e-06
2748,5.084079643366159e-06,5.7355153344991865e-06
2749,3.6914763065860582e-06,4.905346070894922e-06
2750,2.7878076370706306e-06,4.163044953836269e-06
2751,2.544664790306239e-06,3.6138535851100045e-06
2752,2.869218887405278e-06,3.3060987350130707e-06
2753,3.461892114353612e-06,3.2199686948575034e-06
2754,3.9564543879826226e-06,3.2874660416314582e-06
2755,4.07922896342287e-06,3.4354073801294455e-06
2756,3.750275296395625e-06,3.6179975471268445e-06
2757,3.0868545776758666e-06,3.816330213513733e-06
2758,2.321425186288632e-06,4.012079753410114e-06
2759,1.6853280935682883e-06,4.1554552408874285e-06
2760,1.320290940065095e-06,4.1622269321876945e-06
2761,1.2538450269478307e-06,3.953922838639427e-06
2762,1.4319339344436016e-06,3.5168626490480845e-06
2763,1.77544436691428e-06,2.943609794449314e-06
2764,2.220755470782286e-06,2.4182728340761226e-06
2765,2.718675338385881e-06,2.1395287746967625e-06
2766,3.2022394375645257e-06,2.2160393589086693e-06
2767,3.5642303560121262e-06,2.593184113876663e-06
2768,3.6776264062755458e-06,3.0622245341451687e-06
2769,3.457350802928408e-06,3.355515317681764e-06
2770,2.928667557864417e-06,3.279029773818735e-06
2771,2.250905924516349e-06,2.8093226614259787e-06
2772,1.6651737910384772e-06,2.102594944808916e-06
2773,1.384564004931389e-06,1.4100249813240406e-06
2774,1.4797329479385176e-06,9.45986269168808e-07
2775,1.8271187813124648e-06,7.847782521992041e-07
2776,2.1593608219619725e-06,8.406016536805763e-07
2777,2.1984631091560198e-06,9.356463370501355e-07
2778,1.8075132467005746e-06,9.115196048431513e-07
2779,1.0746583203760848e-06,7.1652679260467e-07
2780,2.760024080300481e-07,4.1927147482463435e-07
2781,-2.672487342224744e-07,1.4381436067025455e-07
2782,-3.604387568849623e-07,-2.292668268384761e-08
2783,-3.916455440267718e-08,-8.665109608881158e-08
2784,4.544397325039722e-07,-1.33779297344537e-07
2785,8.123296339153511e-07,-2.6210471375329117e-07
2786,8.413393673965738e-07,-5.011530501787239e-07
2787,5.792950198191438e-07,-7.794735661201691e-07
2788,2.7779215176585434e-07,-9.614994726683122e-07
2789,2.559490969934223e-07,-9.333355119034874e-07
2790,7.041511812229963e-07,-6.826897781886955e-07
2791,1.5556589238071052e-06,-3.1629847147799753e-07
2792,2.4984398566739683e-06,-3.3964059839786777e-09
2793,3.1273906214217e-06,1.2144927923288697e-07
2794,3.1617944684649544e-06,4.0873636030599934e-08
2795,2.599720449479879e-06,-1.3326290633177258e-07
2796,1.7224494891332799e-06,-2.2859829109000097e-07
2797,9.475590012254582e-07,-1.1794351612620956e-07
2798,6.074461700828812e-07,2.0050266593640938e-07
2799,7.777715792569854e-07,5.991956798739331e-07
2800,1.2522715963643393e-06,9.005181402612948e-07
2801,1.6791545135260695e-06,9.949284084450363e-07
2802,1.7804584167604233e-06,9.221443414835824e-07
2803,1.5238074352393985e-06,8.608666666160804e-07
2804,1.1446043383502723e-06,1.0313395062032296e-06
2805,1.0039149128736236e-06,1.56478036658153e-06
2806,1.3629957673511791e-06,2.414035846080733e-06
2807,2.20816996371007e-06,3.3608005528461727e-06
2808,3.23953964559616e-06,4.125845500895519e-06
2809,4.033440486074676e-06,4.518911874242271e-06
2810,4.287998928395183e-06,4.540013920023245e-06
2811,4.016650462347678e-06,4.381642151031582e-06
2812,3.5656323147358924e-06,4.325515191424269e-06
2813,3.4314252745217565e-06,4.587426341400083e-06
2814,3.979754340583095e-06,5.200685129768075e-06
2815,5.223649776238271e-06,6.000191449805525e-06
2816,6.7865586381457655e-06,6.714943669756109e-06
2817,8.078855823168804e-06,7.116606950297213e-06
2818,8.599341807258577e-06,7.140075164899561e-06
2819,8.198086514122087e-06,6.911574720306817e-06
2820,7.156655129757353e-06,6.671508522810157e-06
2821,6.0466204723981355e-06,6.63919149518128e-06
2822,5.441139895601683e-06,6.895253585677474e-06
2823,5.633364957040661e-06,7.343367402078304e-06
2824,6.510764073253207e-06,7.771691579016721e-06
2825,7.634950398770823e-06,7.973161587896815e-06
2826,8.470863722528317e-06,7.851269210499423e-06
2827,8.639323282854447e-06,7.45701965844892e-06
2828,8.063758515812022e-06,6.942102063887084e-06
2829,6.953425363621884e-06,6.460139567265574e-06
2830,5.6612950388747025e-06,6.075127553480269e-06
2831,4.512475774146024e-06,5.73362542831402e-06
2832,3.694247469596822e-06,5.316578575211551e-06
2833,3.2450671336070102e-06,4.7348868960084204e-06
2834,3.1137934457765865e-06,4.013314979459473e-06
2835,3.2323142030000774e-06,3.312469903638958e-06
2836,3.5498111106782033e-06,2.8714950195939173e-06
2837,4.016684513942038e-06,2.90076898306744e-06
2838,4.555715154227983e-06,3.4801971501375156e-06
2839,5.062848377826562e-06,4.515607528710522e-06
2840,5.451130568885998e-06,5.775469631026771e-06
2841,5.708366910012932e-06,6.981679572610131e-06
2842,5.919604354104079e-06,7.90537283524405e-06
2843,6.2253962992514646e-06,8.427839449872594e-06
2844,6.728733041326639e-06,8.550041601666118e-06
2845,7.402090977215511e-06,8.359051143254451e-06
2846,8.053922763441454e-06,7.974382063086282e-06
2847,8.392579603911646e-06,7.504317210662897e-06
2848,8.16430790833607e-06,7.024327939776937e-06
2849,7.292123829519037e-06,6.569096520623741e-06
2850,5.941080855244476e-06,6.1309333398702255e-06
2851,4.46720565597105e-06,5.661805767200149e-06
2852,3.2758104622066427e-06,5.089735394167455e-06
2853,2.6601849278137547e-06,4.359266976637991e-06
2854,2.6971588957729335e-06,3.484405600918082e-06
2855,3.2466251088442653e-06,2.587533945811195e-06
2856,4.0441167138599535e-06,1.8871799834407314e-06
2857,4.828495724792791e-06,1.6182858812189133e-06
2858,5.439016078991215e-06,1.914875293515928e-06
2859,5.8421082488309315e-06,2.7158230519310046e-06
2860,6.085994668861101e-06,3.7498298583882623e-06
2861,6.223858460186292e-06,4.6278074532862436e-06
2862,6.259862936788771e-06,5.013393982403149e-06
2863,6.150477737516135e-06,4.786105003200947e-06
2864,5.854549406489604e-06,4.108235678128998e-06
2865,5.395550728487044e-06,3.3473751195298784e-06
2866,4.895241348692796e-06,2.891816407827025e-06
2867,4.548394495872817e-06,2.9568857480675593e-06
2868,4.539322737356205e-06,3.482087746640356e-06
2869,4.9447702695650355e-06,4.179181082455937e-06
2870,5.676924571180262e-06,4.70268555840057e-06
2871,6.49927330082401e-06,4.840504191350747e-06
2872,7.1174689401768e-06,4.613624960120693e-06
2873,7.304461660427858e-06,4.231635847876751e-06
2874,6.9966429805824365e-06,3.9373660057701e-06
2875,6.309645209271705e-06,3.836644771233461e-06
2876,5.463358503073251e-06,3.820495543782312e-06
2877,4.651666831685452e-06,3.6274323437974657e-06
2878,3.934473743245365e-06,3.0094667016938085e-06
2879,3.2177355337433567e-06,1.8989718136962031e-06
2880,2.3264482535272466e-06,4.686934633178386e-07
2881,1.1359336727038157e-06,-9.464914237887794e-07
2882,-3.1839732140223886e-07,-2.0217919064826677e-06
2883,-1.823315689568074e-06,-2.6080296640394958e-06
2884,-3.069260151844698e-06,-2.7892146820161152e-06
2885,-3.7930787344671987e-06,-2.803416519211597e-06
2886,-3.902707344179923e-06,-2.879732515709772e-06
2887,-3.51087418246572e-06,-3.093647521314234e-06
2888,-2.865442662123641e-06,-3.3262794444878374e-06
2889,-2.222175916673153e-06,-3.3504981127529783e-06
2890,-1.7390730593629386e-06,-2.989666605725669e-06
2891,-1.4513790272455396e-06,-2.2516900994381656e-06
2892,-1.3247432366069875e-06,-1.359831325459776e-06
2893,-1.3366648850572885e-06,-6.601845935418368e-07
2894,-1.5214032931263817e-06,-4.5685441615478336e-07
2895,-1.941247702057347e-06,-8.66160815718777e-07
2896,-2.6051575902662277e-06,-1.7632919292919754e-06
2897,-3.3969710431814966e-06,-2.8368383600249e-06
2898,-4.076011682919882e-06,-3.7167403481257037e-06
2899,-4.3644883120794376e-06,-4.10894395976734e-06
2900,-4.075532604427914e-06,-3.877436953708043e-06
2901,-3.2107986216288633e-06,-3.0552353562031587e-06
2902,-1.9667737042719055e-06,-1.7998281933541369e-06
2903,-6.454985894890319e-07,-3.289931074040501e-07
2904,4.77035049966631e-07,1.13093299421838e-06
2905,1.251627776794688e-06,2.378239232313158e-06
2906,1.6710007151883737e-06,3.2572673249481286e-06
2907,1.8088700934287247e-06,3.67535897674628e-06
2908,1.7425234582955827e-06,3.621100394667134e-06
2909,1.513850661086963e-06,3.173685040874274e-06
2910,1.1460968715976913e-06,2.487044280406248e-06
2911,6.910370488316137e-07,1.7464000575000182e-06
2912,2.5977184363417787e-07,1.1191338726905223e-06
2913,-4.875637327807027e-09,7.131825031791138e-07
2914,-5.183080957877738e-09,5.544939080273424e-07
2915,2.425125842792883e-07,5.958550311142585e-07
2916,5.962120233847339e-07,7.42489807851239e-07
2917,8.563002825307379e-07,8.853033594337263e-07
2918,8.733601487512862e-07,9.294790988650728e-07
2919,6.248841834866648e-07,8.128615579517277e-07
2920,2.1760107490996156e-07,5.206456851035347e-07
2921,-1.8874295517500096e-07,9.120002687668049e-08
2922,-4.812920885073556e-07,-3.8574423280090725e-07
2923,-6.505119187779734e-07,-7.857620750760617e-07
2924,-7.710999799253806e-07,-9.865222673565297e-07
2925,-9.215364171908507e-07,-9.114206023081362e-07
2926,-1.1079807547739733e-06,-5.682225554523685e-07
2927,-1.255819695957411e-06,-6.390585000652958e-08
2928,-1.2751405070144503e-06,4.1952325193817134e-07
2929,-1.1497440760266498e-06,6.808991201685655e-07
2930,-9.801280964385433e-07,5.684331147451323e-07
2931,-9.396296552198014e-07,3.492718783304062e-08
2932,-1.1608458578399382e-06,-8.422086857027785e-07
2933,-1.6285683501694211e-06,-1.8822556283603885e-06
2934,-2.1612310646727608e-06,-2.8579992326203705e-06
2935,-2.5068241432986463e-06,-3.5694198297237523e-06
2936,-2.498706114295817e-06,-3.9060176256623716e-06
2937,-2.168020673558708e-06,-3.872232566585102e-06
2938,-1.7360756743896145e-06,-3.569247062263401e-06
2939,-1.4809496875483234e-06,-3.1447499312701943e-06
2940,-1.556247620246669e-06,-2.7325761007474935e-06
2941,-1.8776177787351108e-06,-2.407811840351849e-06
2942,-2.151839372044521e-06,-2.1711926604151488e-06
2943,-2.0403191735727935e-06,-1.9663136515034033e-06
2944,-1.3646937659795118e-06,-1.72133480185402e-06
2945,-2.310321647962108e-07,-1.393714412007804e-06
2946,1.0061236710803828e-06,-9.97489245451865e-07
2947,1.917976051836036e-06,-6.046837808143586e-07
2948,2.2122725901826837e-06,-3.213684948334149e-07
2949,1.8665737997280134e-06,-2.4622772546781805e-07
2950,1.1172093963763684e-06,-4.3001659442062414e-07
2951,3.2219300804715523e-07,-8.500533239845636e-07
2952,-2.1726514019752383e-07,-1.409914071134773e-06
2953,-3.822031579325608e-07,-1.9713338769888544e-06
2954,-2.528143673364967e-07,-2.406186888579462e-06
2955,-2.8899366632724738e-08,-2.6493350061833923e-06
2956,8.319457389869175e-08,-2.7296908057801e-06
2957,-4.773001907112199e-08,-2.760022042570849e-06
2958,-4.5105556703999285e-07,-2.8823720166625164e-06
2959,-1.068961891924671e-06,-3.1866842858888005e-06
2960,-1.7932862111310516e-06,-3.651185264068507e-06
2961,-2.501321104802294e-06,-4.144175251238908e-06
2962,-3.086920764474674e-06,-4.4935592060286645e-06
2963,-3.493869878231759e-06,-4.594463190466634e-06
2964,-3.7449383182751805e-06,-4.492995107064386e-06
2965,-3.946318911397451e-06,-4.387698769570079e-06
2966,-4.246073317211054e-06,-4.530426415977324e-06
2967,-4.75534073063222e-06,-5.075822407279071e-06
2968,-5.471533001841238e-06,-5.969469699798099e-06
2969,-6.257567928826762e-06,-6.951936204540675e-06
2970,-6.9007658455188455e-06,-7.692943669697294e-06
2971,-7.230912198114696e-06,-7.989346530402344e-06
2972,-7.2303267084567565e-06,-7.906186164806822e-06
2973,-7.053134934737963e-06,-7.756418611593838e-06
2974,-6.9335880704261475e-06,-7.917782497894015e-06
2975,-7.034890312067175e-06,-8.586936077006273e-06
2976,-7.336757160542841e-06,-9.62298020418546e-06
2977,-7.647913160503232e-06,-1.0597149961440257e-05
2978,-7.746742387353059e-06,-1.1034519612688744e-05
2979,-7.569509888489266e-06,-1.0715533761823147e-05
2980,-7.314550993772538e-06,-9.852102160612187e-06
2981,-7.3709189521523255e-06,-9.010386369370517e-06
2982,-8.095864300052416e-06,-8.810688666571205e-06
2983,-9.564466995246711e-06,-9.570198665624533e-06
2984,-1.1450648679178567e-05,-1.1099576302080752e-05
2985,-1.3131329027083899e-05,-1.2782847467745345e-05
2986,-1.3971866070109974e-05,-1.3898894365292813e-05
2987,-1.3635228213420254e-05,-1.3995298027904939e-05
2988,-1.2239175054558781e-05,-1.3094254029670292e-05
2989,-1.0272614127471513e-05,-1.161736234452044e-05
2990,-8.323952971019378e-06,-1.0092045870202514e-05
2991,-6.788720209111109e-06,-8.834155967169791e-06
2992,-5.7230016089177865e-06,-7.80304069847991e-06
2993,-4.916041086511396e-06,-6.710515684281662e-06
2994,-4.115738247735812e-06,-5.299669842017257e-06
2995,-3.2412321616122833e-06,-3.5920278586342952e-06
2996,-2.4476650214121657e-06,-1.9317619014277923e-06
2997,-2.0105625411740668e-06,-7.973112916542427e-07
2998,-2.1153200481895962e-06,-5.041867361469269e-07
2999,-2.7045448894946984e-06,-9.967613910441662e-07
3000,-3.485974156108092e-06,-1.865255971819814e-06
3001,-4.097359236991654e-06,-2.581324764207056e-06
3002,-4.317397521659494e-06,-2.8005314105952138e-06
3003,-4.1755664428226065e-06,-2.534348660510227e-06
3004,-3.893332264115837e-06,-2.0894642898823517e-06
3005,-3.703689837860752e-06,-1.8261686378135947e-06
3006,-3.6726383412925214e-06,-1.900879172855186e-06
3007,-3.6454355503682195e-06,-2.1663383052457e-06
3008,-3.354778955879677e-06,-2.291034802087653e-06
3009,-2.6205126356381385e-06,-2.009380375927629e-06
3010,-1.5091192470042696e-06,-1.3357270626076715e-06
3011,-3.4324357504565846e-07,-5.925042886944167e-07
3012,4.463593288470837e-07,-2.270433761291721e-07
3013,5.372470032646997e-07,-5.361305470260816e-07
3014,-1.2698441810691425e-07,-1.4737648267201975e-06
3015,-1.3258483867679944e-06,-2.667430773854026e-06
3016,-2.6892268760798406e-06,-3.634056733707798e-06
3017,-3.881982739150324e-06,-4.061713077297522e-06
3018,-4.737710561570525e-06,-3.98346231652131e-06
3019,-5.274625497891897e-06,-3.7375887689030772e-06
3020,-5.611515628742836e-06,-3.741373426520221e-06
3021,-5.853710982967916e-06,-4.217374919354215e-06
3022,-6.026693343601425e-06,-5.041840718643744e-06
3023,-6.086864767059112e-06,-5.80520866138628e-06
3024,-5.986399293831852e-06,-6.0499331581931266e-06
3025,-5.73835308409171e-06,-5.549274731738857e-06
3026,-5.431454409717065e-06,-4.45990177026216e-06
3027,-5.191963058284714e-06,-3.2635277737788583e-06
3028,-5.113271568719548e-06,-2.5229970258761886e-06
3029,-5.19966644213991e-06,-2.5839701880947106e-06
3030,-5.358991636075389e-06,-3.386385696142917e-06
3031,-5.435266601111329e-06,-4.48001869856544e-06
3032,-5.26724248506473e-06,-5.240165465552359e-06
3033,-4.751261115514936e-06,-5.1720551393546756e-06
3034,-3.8913840869400785e-06,-4.153201711481429e-06
3035,-2.826661061329056e-06,-2.4972798799690673e-06
3036,-1.8180824782251426e-06,-8.070088967530441e-07
3037,-1.1820336989159653e-06,3.0690968315688543e-07
3038,-1.1769907360163422e-06,5.021812838120135e-07
3039,-1.8728890177406926e-06,-1.5137871730317604e-07
3040,-3.0675703196259278e-06,-1.2291487749534695e-06
3041,-4.315411300591385e-06,-2.176280751484262e-06
3042,-5.085330567243563e-06,-2.577339759786578e-06
3043,-5.001923286419287e-06,-2.3412284005486743e-06
3044,-4.055841852867481e-06,-1.7141224332184314e-06
3045,-2.661587030294778e-06,-1.1217947911184926e-06
3046,-1.5058256058252111e-06,-9.374962280234508e-07
3047,-1.2379988250095263e-06,-1.3015707788363557e-06
3048,-2.1486232978624902e-06,-2.081543101909963e-06
3049,-4.0036901934579295e-06,-2.9820292230469182e-06
3050,-6.132994067226935e-06,-3.7289283287879793e-06
3051,-7.738826591517892e-06,-4.214439422545069e-06
3052,-8.270062640700202e-06,-4.520827065823645e-06
3053,-7.662744880912358e-06,-4.813595425007208e-06
3054,-6.325853113011761e-06,-5.181377474684819e-06
3055,-4.89221195885797e-06,-5.532131510638148e-06
3056,-3.880492022836269e-06,-5.617965902759782e-06
3057,-3.457538341510351e-06,-5.185402192864409e-06
3058,-3.423816048260085e-06,-4.158834008071315e-06
3059,-3.4085241325150942e-06,-2.741945425487683e-06
3060,-3.1381444913086116e-06,-1.366828880234605e-06
3061,-2.6121154165082464e-06,-5.04732602574999e-07
3062,-2.0827482221499877e-06,-4.38987346130667e-07
3063,-1.8655743444341657e-06,-1.1206009938283277e-06
3064,-2.117283212692445e-06,-2.1892787578094173e-06
3065,-2.731875740708664e-06,-3.157458169409182e-06
3066,-3.414965108424134e-06,-3.6562304453298783e-06
3067,-3.883705051775199e-06,-3.6122999234634553e-06
3068,-4.062189255244452e-06,-3.267805313574334e-06
3069,-4.1367841224218255e-06,-3.036625306503665e-06
3070,-4.433740502697421e-06,-3.2756171621210662e-06
3071,-5.196208572867653e-06,-4.092552278604484e-06
3072,-6.403135958773039e-06,-5.288411973546956e-06
3073,-7.745012196878903e-06,-6.454936100886429e-06
3074,-8.771269076258724e-06,-7.170095144243324e-06
3075,-9.127165198759278e-06,-7.195755376838041e-06
3076,-8.739747316046326e-06,-6.583699432157202e-06
3077,-7.842477334221644e-06,-5.6408907822778855e-06
3078,-6.836910207713907e-06,-4.782605252679305e-06
3079,-6.084722379464908e-06,-4.3461756986350025e-06
3080,-5.750374317507256e-06,-4.449140926309689e-06
3081,-5.774895987773835e-06,-4.954052057640334e-06
3082,-5.975355225460949e-06,-5.546126600092192e-06
3083,-6.190229531923142e-06,-5.8855250400685275e-06
3084,-6.3710359906454645e-06,-5.761176318015579e-06
3085,-6.5685244182906985e-06,-5.175672122530561e-06
3086,-6.844031777661859e-06,-4.332123728203713e-06
3087,-7.180834575401429e-06,-3.5306504449298157e-06
3088,-7.4622842996850875e-06,-3.0246669981756763e-06
3089,-7.532642712200872e-06,-2.905918403898467e-06
3090,-7.294370103437874e-06,-3.0681931099592203e-06
3091,-6.774063901549086e-06,-3.2694834134107666e-06
3092,-6.109038841852761e-06,-3.2588376592488248e-06
3093,-5.460424739172428e-06,-2.9004962540991496e-06
3094,-4.917426878085006e-06,-2.237585885852183e-06
3095,-4.45637058868159e-06,-1.4637939837426757e-06
3096,-3.976532650844887e-06,-8.206371958574276e-07
3097,-3.3874971750613097e-06,-4.780495861268273e-07
3098,-2.6842294148043953e-06,-4.5540369285094774e-07
3099,-1.9570573411088336e-06,-6.194163256781659e-07
3100,-1.334723351629432e-06,-7.579640925316857e-07
3101,-9.058799977329111e-07,-6.865327479020102e-07
3102,-6.719144644229119e-07,-3.323646463083246e-07
3103,-5.603975264008396e-07,2.428944236306384e-07
3104,-4.89627689638842e-07,8.855754355830038e-07
3105,-4.326068760570758e-07,1.4261099225312948e-06
3106,-4.3051466048765526e-07,1.7492417439993805e-06
3107,-5.482609630459535e-07,1.8287854126299577e-06
3108,-8.030032674692167e-07,1.7204713600325785e-06
3109,-1.1206784783683568e-06,1.5256066738853487e-06
3110,-1.3674150634117712e-06,1.3435505067998316e-06
3111,-1.4394309513551974e-06,1.2336881699513397e-06
3112,-1.3529971347704262e-06,1.1935172687959933e-06
3113,-1.2733229141764283e-06,1.1532398090687498e-06
3114,-1.445191083095478e-06,9.92124343944385e-07
3115,-2.057511093125382e-06,5.749852769309381e-07
3116,-3.1189235264888442e-06,-1.941636879203715e-07
3117,-4.421393464633778e-06,-1.3180139067116798e-06
3118,-5.6227165474907255e-06,-2.676492611083124e-06
3119,-6.409977440703059e-06,-4.0440515168964275e-06
3120,-6.660220726132595e-06,-5.159703301081666e-06
3121,-6.51102103376579e-06,-5.828678673639086e-06
3122,-6.291984613148913e-06,-6.0114545732528125e-06
3123,-6.347490715650672e-06,-5.847690454250415e-06
3124,-6.845669479121711e-06,-5.594966618536677e-06
3125,-7.674927819451551e-06,-5.507481465029209e-06
3126,-8.487596146225924e-06,-5.709881774039173e-06
3127,-8.866303940139102e-06,-6.129491506193745e-06
3128,-8.531869570803762e-06,-6.527233441604525e-06
3129,-7.491675559700873e-06,-6.614287251240878e-06
3130,-6.04635084118597e-06,-6.195613388502066e-06
3131,-4.651791652987124e-06,-5.269408119799813e-06
3132,-3.7038507513142335e-06,-4.029615168178656e-06
3133,-3.350341961674642e-06,-2.7693515452713343e-06
3134,-3.4226622665601065e-06,-1.7378665658908138e-06
3135,-3.5201049129727276e-06,-1.0264951681253006e-06
3136,-3.207017558826263e-06,-5.403396057401804e-07
3137,-2.2243663797196895e-06,-6.484933378975372e-08
3138,-6.186852026664816e-07,6.083791840463801e-07
3139,1.2729845489707182e-06,1.565612720519918e-06
3140,2.9712276531882673e-06,2.7236797819680084e-06
3141,4.05614131601451e-06,3.868246518248044e-06
3142,4.335510884424601e-06,4.7570068944240935e-06
3143,3.9054661276549875e-06,5.230560323447828e-06
3144,3.0842734875999915e-06,5.275587065968471e-06
3145,2.263544041432835e-06,5.017012487531019e-06
3146,1.7456388335245163e-06,4.647603841622862e-06
3147,1.637480250008452e-06,4.333438802419848e-06
3148,1.834865321338482e-06,4.144270754273754e-06
3149,2.088601804622766e-06,4.037781813965863e-06
3150,2.1156347782616975e-06,3.898356321651185e-06
3151,1.7079156550023943e-06,3.604549174955336e-06
3152,8.072990821752347e-07,3.089051997831102e-06
3153,-4.67875507348481e-07,2.372540154113004e-06
3154,-1.8521032640351076e-06,1.5584698286976903e-06
3155,-3.0117647559853376e-06,7.907765022300096e-07
3156,-3.6540976972625115e-06,2.0065248752940209e-07
3157,-3.6330934307449626e-06,-1.3937196602569334e-07
3158,-3.012269285794882e-06,-2.389887653010113e-07
3159,-2.0568812646127504e-06,-1.814079402232394e-07
3160,-1.1413660782832637e-06,-8.39766345946321e-08
3161,-5.939594879613353e-07,-3.8293550884206676e-08
3162,-5.482666014101686e-07,-5.579407237285889e-08
3163,-8.776270047870527e-07,-4.950913998964326e-08
3164,-1.252147812679235e-06,1.3399958498401462e-07
3165,-1.3041776854454015e-06,6.396582647048334e-07
3166,-8.258854283250275e-07,1.5124665014094145e-06
3167,1.0429367205440079e-07,2.636583014838586e-06
3168,1.1419349973000206e-06,3.748277327072555e-06
3169,1.8451644210909312e-06,4.5325619750687395e-06
3170,1.9063442215311173e-06,4.766213272598795e-06
3171,1.3257461016935558e-06,4.4349153475672355e-06
3172,4.291971255483537e-07,3.759244028593644e-06
3173,-2.8419638682761406e-07,3.1072540585622527e-06
3174,-3.7994755042073595e-07,2.8293007761119786e-06
3175,3.0657627105360973e-07,3.095884959999408e-06
3176,1.6011584497162838e-06,3.820831278185476e-06
3177,3.093874525449791e-06,4.712243935986882e-06
3178,4.349231179579619e-06,5.427251612427634e-06
3179,5.102959902876647e-06,5.743720912904451e-06
3180,5.345026850573888e-06,5.654458094082647e-06
3181,5.255966471261697e-06,5.335669418849432e-06
3182,5.052269706161108e-06,5.01646942707045e-06
3183,4.845458385962441e-06,4.835022934990099e-06
3184,4.594472684932176e-06,4.7642061831992375e-06
3185,4.1741107320206184e-06,4.648934140606527e-06
3186,3.5051467674808395e-06,4.329760120623421e-06
3187,2.6505743617107997e-06,3.7664794020422884e-06
3188,1.816366963578738e-06,3.082420152103263e-06
3189,1.2519815687864844e-06,2.4999504411679106e-06
3190,1.1087245420572194e-06,2.2075687955607005e-06
3191,1.3470245244373288e-06,2.2442300260512797e-06
3192,1.7534144309045923e-06,2.4703890456411998e-06
3193,2.059004681929284e-06,2.6461275262045158e-06
3194,2.087823204990949e-06,2.5667297292902944e-06
3195,1.8440425273967234e-06,2.1736374357401884e-06
3196,1.486875517515874e-06,1.5759403845090801e-06
3197,1.2095997438179802e-06,9.699794640102477e-07
3198,1.0998324520072007e-06,5.167885067913323e-07
3199,1.0772797540151524e-06,2.579666056621258e-07
3200,9.543457208760563e-07,1.2354644289788637e-07
3201,5.863742934389121e-07,2.364431140787773e-08
3202,1.8439836215326316e-08,-4.3281415511429235e-08
3203,-4.71658145866961e-07,5.797251938483919e-08
3204,-4.793819627840763e-07,5.424595675488979e-07
3205,3.098748663917051e-07,1.5618513122728946e-06
3206,1.9070089207111567e-06,3.0586917476909424e-06
3207,3.942297857277022e-06,4.717471244772122e-06
3208,5.78460522504569e-06,6.0581180548180315e-06
3209,6.812014232318138e-06,6.641668242561497e-06
3210,6.7044091057066195e-06,6.290389584855128e-06
3211,5.602750169232867e-06,5.2003005790924914e-06
3212,4.05032678944404e-06,3.878864936282942e-06
3213,2.745117919235399e-06,2.927270835556894e-06
3214,2.2304303986829858e-06,2.768289778390201e-06
3215,2.6753947346002156e-06,3.4552978948150528e-06
3216,3.848165265552621e-06,4.659999164364756e-06
3217,5.2796101285947515e-06,5.847147945042719e-06
3218,6.513095000488136e-06,6.5471349441328775e-06
3219,7.305402771506266e-06,6.585530025002902e-06
3220,7.682899643291406e-06,6.150271874447555e-06
3221,7.843293513259778e-06,5.662105858815319e-06
3222,7.984735232156219e-06,5.524109302157136e-06
3223,8.177366945642533e-06,5.893661407439122e-06
3224,8.343717536675706e-06,6.598706933267422e-06
3225,8.345168408246177e-06,7.244751688929152e-06
3226,8.105665397133014e-06,7.449345416023817e-06
3227,7.681848355621866e-06,7.066545033330464e-06
3228,7.236850978091921e-06,6.2759642730746575e-06
3229,6.937775775118057e-06,5.4820106033203655e-06
3230,6.84757984095861e-06,5.080629337926e-06
3231,6.883294942878915e-06,5.231026824762945e-06
3232,6.864121822561358e-06,5.7645727087206916e-06
3233,6.624638385046394e-06,6.284168845761297e-06
3234,6.1252929927109415e-06,6.397936190824305e-06
3235,5.48543051626708e-06,5.950977083998832e-06
3236,4.922333804399856e-06,5.1182530903504155e-06
3237,4.6320513575675906e-06,4.303596250264354e-06
3238,4.683261930354962e-06,3.907558352447536e-06
3239,4.98739357493495e-06,4.09862683470149e-06
3240,5.353475695808348e-06,4.7197806624911915e-06
3241,5.599022590454564e-06,5.387181239215993e-06
3242,5.651744034756519e-06,5.716730500175223e-06
3243,5.577766540205491e-06,5.539892103784495e-06
3244,5.525686989039104e-06,4.984300853725306e-06
3245,5.617663923007595e-06,4.377523784155467e-06
3246,5.848996154422577e-06,4.0355550773338686e-06
3247,6.058059192579359e-06,4.066373372672973e-06
3248,5.991346797186029e-06,4.308138784974334e-06
3249,5.437077022409427e-06,4.432400370098861e-06
3250,4.3535579724933e-06,4.146746766273998e-06
3251,2.922073942103166e-06,3.3735401443414156e-06
3252,1.4886988878392363e-06,2.296819919815928e-06
3253,4.1721359190900793e-07,1.257070673384302e-06
3254,-7.513424600613809e-08,5.608936031833893e-07
3255,-2.0996360654437994e-08,3.20120037919357e-07
3256,3.1100138876788907e-07,4.090726792048784e-07
3257,5.438312602147304e-07,5.538420526926523e-07
3258,3.7323920916202604e-07,4.932189885188859e-07
3259,-2.8530098100402823e-07,1.1313960001067163e-07
3260,-1.2589171345219746e-06,-5.142170793932358e-07
3261,-2.2058668967653325e-06,-1.1957475628611202e-06
3262,-2.7825900198612857e-06,-1.7343759014874126e-06
3263,-2.8016277023981105e-06,-2.024048677848334e-06
